Order ID,Product 1,Product 2,Product 3
218640,ThinkPad Laptop,Lightning Charging Cable,nan
218666,Macbook Pro Laptop,Apple Airpods Headphones,nan
218685,Google Phone,USB-C Charging Cable,nan
218708,Google Phone,USB-C Charging Cable,Wired Headphones
218723,iPhone,Lightning Charging Cable,Wired Headphones
218756,AAA Batteries (4-pack),AAA Batteries (4-pack),nan
218762,iPhone,Lightning Charging Cable,nan
218774,iPhone,Lightning Charging Cable,Wired Headphones
218802,iPhone,Apple Airpods Headphones,nan
218812,Google Phone,Wired Headphones,nan
218819,Apple Airpods Headphones,Bose SoundSport Headphones,nan
218834,iPhone,Wired Headphones,nan
218841,Vareebadd Phone,USB-C Charging Cable,nan
218848,iPhone,Lightning Charging Cable,nan
218911,Lightning Charging Cable,Macbook Pro Laptop,nan
218960,Bose SoundSport Headphones,Wired Headphones,nan
218961,Google Phone,Wired Headphones,nan
218974,27in 4K Gaming Monitor,AAA Batteries (4-pack),nan
218978,iPhone,Lightning Charging Cable,nan
218983,AAA Batteries (4-pack),Wired Headphones,nan
218995,iPhone,Lightning Charging Cable,34in Ultrawide Monitor
219005,iPhone,Lightning Charging Cable,nan
219007,AA Batteries (4-pack),AA Batteries (4-pack),nan
219009,Vareebadd Phone,USB-C Charging Cable,nan
219053,iPhone,Apple Airpods Headphones,nan
219087,iPhone,Lightning Charging Cable,nan
219093,iPhone,Apple Airpods Headphones,nan
219153,Google Phone,USB-C Charging Cable,Bose SoundSport Headphones
219176,34in Ultrawide Monitor,Lightning Charging Cable,nan
219218,AAA Batteries (4-pack),Wired Headphones,nan
219239,iPhone,Lightning Charging Cable,nan
219250,Lightning Charging Cable,Wired Headphones,nan
219263,Google Phone,USB-C Charging Cable,nan
219299,iPhone,Lightning Charging Cable,nan
219322,iPhone,Lightning Charging Cable,nan
219340,Apple Airpods Headphones,AAA Batteries (4-pack),nan
219349,Apple Airpods Headphones,Lightning Charging Cable,nan
219390,iPhone,Lightning Charging Cable,nan
219404,Apple Airpods Headphones,Vareebadd Phone,nan
219452,Google Phone,USB-C Charging Cable,nan
219480,iPhone,USB-C Charging Cable,nan
219489,ThinkPad Laptop,Flatscreen TV,nan
219541,Bose SoundSport Headphones,Google Phone,nan
219564,Bose SoundSport Headphones,USB-C Charging Cable,nan
219567,AA Batteries (4-pack),AAA Batteries (4-pack),nan
219583,Vareebadd Phone,Bose SoundSport Headphones,nan
219589,iPhone,Lightning Charging Cable,nan
219596,iPhone,Lightning Charging Cable,Apple Airpods Headphones
219627,ThinkPad Laptop,Wired Headphones,nan
219631,USB-C Charging Cable,USB-C Charging Cable,nan
219751,Vareebadd Phone,USB-C Charging Cable,nan
219766,Google Phone,USB-C Charging Cable,nan
219782,iPhone,Lightning Charging Cable,nan
219818,Google Phone,USB-C Charging Cable,nan
219904,iPhone,Lightning Charging Cable,nan
219950,Flatscreen TV,AAA Batteries (4-pack),nan
219956,AA Batteries (4-pack),Lightning Charging Cable,nan
220013,Google Phone,Bose SoundSport Headphones,27in FHD Monitor
220052,iPhone,Lightning Charging Cable,nan
220070,Apple Airpods Headphones,Bose SoundSport Headphones,nan
220153,Lightning Charging Cable,Bose SoundSport Headphones,nan
220155,iPhone,Apple Airpods Headphones,nan
220185,AAA Batteries (4-pack),Wired Headphones,nan
220208,iPhone,Wired Headphones,nan
220223,Wired Headphones,AAA Batteries (4-pack),nan
220241,Google Phone,Bose SoundSport Headphones,nan
220246,iPhone,Apple Airpods Headphones,nan
220267,Google Phone,USB-C Charging Cable,nan
220276,AA Batteries (4-pack),USB-C Charging Cable,nan
220293,AAA Batteries (4-pack),iPhone,nan
220310,iPhone,Wired Headphones,nan
220320,iPhone,Lightning Charging Cable,nan
220374,Lightning Charging Cable,AAA Batteries (4-pack),nan
220381,iPhone,Apple Airpods Headphones,nan
220392,Lightning Charging Cable,Lightning Charging Cable,nan
220484,Apple Airpods Headphones,AAA Batteries (4-pack),nan
220526,iPhone,Apple Airpods Headphones,nan
220556,Bose SoundSport Headphones,Lightning Charging Cable,nan
220678,iPhone,Wired Headphones,nan
220764,AA Batteries (4-pack),Apple Airpods Headphones,nan
220779,AAA Batteries (4-pack),Bose SoundSport Headphones,nan
220792,Google Phone,Bose SoundSport Headphones,nan
220795,iPhone,Lightning Charging Cable,nan
220810,Google Phone,Wired Headphones,nan
220837,iPhone,Wired Headphones,nan
220840,ThinkPad Laptop,AAA Batteries (4-pack),nan
220848,Apple Airpods Headphones,Vareebadd Phone,nan
220882,Lightning Charging Cable,Lightning Charging Cable,nan
220894,Google Phone,Wired Headphones,nan
220913,27in FHD Monitor,Bose SoundSport Headphones,nan
220924,Google Phone,USB-C Charging Cable,nan
220929,USB-C Charging Cable,AA Batteries (4-pack),nan
220937,Vareebadd Phone,USB-C Charging Cable,nan
220968,Lightning Charging Cable,Bose SoundSport Headphones,nan
220997,iPhone,Lightning Charging Cable,nan
221022,Google Phone,USB-C Charging Cable,nan
221035,Google Phone,USB-C Charging Cable,Wired Headphones
221079,Google Phone,USB-C Charging Cable,nan
221090,Lightning Charging Cable,AA Batteries (4-pack),nan
221101,USB-C Charging Cable,27in 4K Gaming Monitor,nan
221180,Google Phone,USB-C Charging Cable,nan
221194,Lightning Charging Cable,USB-C Charging Cable,nan
221229,iPhone,Lightning Charging Cable,Apple Airpods Headphones
221241,Google Phone,Wired Headphones,nan
221262,iPhone,Apple Airpods Headphones,Wired Headphones
221269,AA Batteries (4-pack),Lightning Charging Cable,nan
221297,Google Phone,Bose SoundSport Headphones,nan
221329,Google Phone,Wired Headphones,nan
221377,27in FHD Monitor,Bose SoundSport Headphones,nan
221387,Google Phone,USB-C Charging Cable,nan
221484,Wired Headphones,27in 4K Gaming Monitor,nan
221485,Vareebadd Phone,USB-C Charging Cable,nan
221493,27in FHD Monitor,Apple Airpods Headphones,nan
221553,iPhone,AA Batteries (4-pack),nan
221588,Google Phone,USB-C Charging Cable,nan
221592,Google Phone,USB-C Charging Cable,nan
221643,27in 4K Gaming Monitor,Google Phone,nan
221665,iPhone,Wired Headphones,nan
221672,iPhone,Lightning Charging Cable,nan
221705,Apple Airpods Headphones,AAA Batteries (4-pack),nan
221711,Bose SoundSport Headphones,Bose SoundSport Headphones,nan
221723,AAA Batteries (4-pack),27in 4K Gaming Monitor,nan
221727,Bose SoundSport Headphones,USB-C Charging Cable,nan
221736,USB-C Charging Cable,Vareebadd Phone,nan
221791,27in FHD Monitor,27in 4K Gaming Monitor,nan
221825,iPhone,Lightning Charging Cable,nan
221862,20in Monitor,USB-C Charging Cable,nan
221869,Google Phone,USB-C Charging Cable,Wired Headphones
221890,Bose SoundSport Headphones,27in FHD Monitor,nan
221932,Google Phone,Wired Headphones,nan
221960,Google Phone,USB-C Charging Cable,nan
221980,Lightning Charging Cable,Apple Airpods Headphones,nan
221996,iPhone,Apple Airpods Headphones,nan
222058,Google Phone,USB-C Charging Cable,nan
222065,iPhone,Wired Headphones,nan
222068,USB-C Charging Cable,Wired Headphones,nan
222104,Lightning Charging Cable,Bose SoundSport Headphones,nan
222110,iPhone,Wired Headphones,nan
222119,iPhone,Lightning Charging Cable,nan
222157,Lightning Charging Cable,ThinkPad Laptop,nan
222192,Apple Airpods Headphones,AAA Batteries (4-pack),nan
222205,USB-C Charging Cable,AAA Batteries (4-pack),nan
222221,Vareebadd Phone,USB-C Charging Cable,nan
222332,27in FHD Monitor,34in Ultrawide Monitor,nan
222344,27in FHD Monitor,AAA Batteries (4-pack),nan
222355,Google Phone,Bose SoundSport Headphones,nan
222375,27in 4K Gaming Monitor,Wired Headphones,nan
222379,Lightning Charging Cable,Wired Headphones,nan
222390,Wired Headphones,20in Monitor,nan
222415,Google Phone,USB-C Charging Cable,Wired Headphones
222435,USB-C Charging Cable,AAA Batteries (4-pack),nan
222438,Lightning Charging Cable,Macbook Pro Laptop,nan
222442,iPhone,Lightning Charging Cable,nan
222451,iPhone,Lightning Charging Cable,nan
222456,USB-C Charging Cable,27in FHD Monitor,nan
222464,USB-C Charging Cable,34in Ultrawide Monitor,nan
222469,iPhone,Lightning Charging Cable,nan
222473,Google Phone,USB-C Charging Cable,nan
222496,iPhone,Apple Airpods Headphones,nan
222517,Google Phone,USB-C Charging Cable,nan
222527,Google Phone,USB-C Charging Cable,Bose SoundSport Headphones
222531,Vareebadd Phone,USB-C Charging Cable,nan
222555,Vareebadd Phone,USB-C Charging Cable,Wired Headphones
222635,iPhone,Lightning Charging Cable,nan
222688,iPhone,Lightning Charging Cable,nan
222697,Vareebadd Phone,USB-C Charging Cable,nan
222741,27in 4K Gaming Monitor,AAA Batteries (4-pack),nan
222743,Google Phone,USB-C Charging Cable,nan
222787,AA Batteries (4-pack),27in 4K Gaming Monitor,nan
222812,Vareebadd Phone,USB-C Charging Cable,Wired Headphones
222817,iPhone,Wired Headphones,nan
222863,27in FHD Monitor,Bose SoundSport Headphones,nan
222868,iPhone,Apple Airpods Headphones,nan
222882,Apple Airpods Headphones,AA Batteries (4-pack),nan
222884,Google Phone,USB-C Charging Cable,nan
222903,iPhone,Lightning Charging Cable,nan
162009,iPhone,Lightning Charging Cable,Wired Headphones
162037,iPhone,Lightning Charging Cable,nan
162066,AA Batteries (4-pack),USB-C Charging Cable,nan
162071,Vareebadd Phone,USB-C Charging Cable,nan
162082,Vareebadd Phone,Wired Headphones,nan
162087,Google Phone,USB-C Charging Cable,nan
162092,Flatscreen TV,AAA Batteries (4-pack),nan
162142,Vareebadd Phone,AA Batteries (4-pack),nan
162161,Wired Headphones,AAA Batteries (4-pack),nan
162187,Google Phone,USB-C Charging Cable,nan
162189,iPhone,Lightning Charging Cable,27in 4K Gaming Monitor
162215,AAA Batteries (4-pack),Macbook Pro Laptop,nan
162244,Google Phone,USB-C Charging Cable,nan
162297,Apple Airpods Headphones,20in Monitor,nan
162329,Vareebadd Phone,USB-C Charging Cable,nan
162332,Flatscreen TV,Flatscreen TV,nan
162347,34in Ultrawide Monitor,Lightning Charging Cable,nan
162352,AAA Batteries (4-pack),Bose SoundSport Headphones,nan
162361,Vareebadd Phone,Wired Headphones,nan
162364,iPhone,Lightning Charging Cable,nan
162368,Lightning Charging Cable,Wired Headphones,nan
162376,iPhone,Wired Headphones,nan
162381,AA Batteries (4-pack),iPhone,nan
162391,iPhone,Apple Airpods Headphones,nan
162408,Google Phone,Wired Headphones,nan
162409,Apple Airpods Headphones,Wired Headphones,nan
162463,iPhone,Lightning Charging Cable,nan
162486,iPhone,Lightning Charging Cable,nan
162490,Google Phone,USB-C Charging Cable,nan
162508,iPhone,Lightning Charging Cable,nan
162554,iPhone,Wired Headphones,nan
162557,iPhone,Lightning Charging Cable,nan
162612,Wired Headphones,USB-C Charging Cable,nan
162623,AAA Batteries (4-pack),AA Batteries (4-pack),nan
162661,Lightning Charging Cable,Apple Airpods Headphones,nan
162739,Google Phone,USB-C Charging Cable,nan
162741,Vareebadd Phone,USB-C Charging Cable,nan
162759,Vareebadd Phone,Wired Headphones,nan
162786,Lightning Charging Cable,Bose SoundSport Headphones,nan
162788,Bose SoundSport Headphones,Apple Airpods Headphones,nan
162801,iPhone,Apple Airpods Headphones,nan
162814,Apple Airpods Headphones,USB-C Charging Cable,nan
162854,iPhone,Lightning Charging Cable,nan
162857,34in Ultrawide Monitor,AA Batteries (4-pack),nan
162877,Google Phone,Bose SoundSport Headphones,nan
162883,Vareebadd Phone,USB-C Charging Cable,nan
162934,Vareebadd Phone,USB-C Charging Cable,nan
162955,iPhone,Lightning Charging Cable,nan
162988,Google Phone,Wired Headphones,nan
163002,Google Phone,USB-C Charging Cable,nan
163018,AAA Batteries (4-pack),AAA Batteries (4-pack),nan
163019,Lightning Charging Cable,34in Ultrawide Monitor,nan
163056,iPhone,Lightning Charging Cable,nan
163133,Lightning Charging Cable,USB-C Charging Cable,nan
163144,iPhone,Lightning Charging Cable,nan
163149,Google Phone,USB-C Charging Cable,Bose SoundSport Headphones
163164,Wired Headphones,ThinkPad Laptop,nan
163171,Wired Headphones,Flatscreen TV,nan
163201,Vareebadd Phone,USB-C Charging Cable,nan
163208,USB-C Charging Cable,34in Ultrawide Monitor,nan
163211,iPhone,Wired Headphones,nan
163213,Bose SoundSport Headphones,27in FHD Monitor,nan
163236,Google Phone,Bose SoundSport Headphones,nan
163257,iPhone,Apple Airpods Headphones,Wired Headphones
163343,Google Phone,USB-C Charging Cable,nan
163375,iPhone,Lightning Charging Cable,Apple Airpods Headphones
163480,iPhone,Lightning Charging Cable,nan
163502,Vareebadd Phone,Bose SoundSport Headphones,nan
163510,Apple Airpods Headphones,Macbook Pro Laptop,nan
163547,USB-C Charging Cable,AA Batteries (4-pack),nan
163578,AA Batteries (4-pack),AA Batteries (4-pack),nan
163590,iPhone,Lightning Charging Cable,nan
163606,Google Phone,USB-C Charging Cable,nan
163653,iPhone,Lightning Charging Cable,nan
163658,Apple Airpods Headphones,iPhone,nan
163680,Google Phone,USB-C Charging Cable,nan
163682,Vareebadd Phone,Wired Headphones,nan
163710,Google Phone,USB-C Charging Cable,nan
163783,27in FHD Monitor,Apple Airpods Headphones,nan
163802,34in Ultrawide Monitor,27in FHD Monitor,nan
163826,iPhone,Lightning Charging Cable,nan
163862,AAA Batteries (4-pack),Lightning Charging Cable,nan
163913,Bose SoundSport Headphones,Flatscreen TV,nan
163983,USB-C Charging Cable,iPhone,nan
163984,Lightning Charging Cable,USB-C Charging Cable,nan
163991,Google Phone,Wired Headphones,nan
163993,Vareebadd Phone,27in 4K Gaming Monitor,nan
164006,Google Phone,USB-C Charging Cable,nan
164046,Bose SoundSport Headphones,Bose SoundSport Headphones,nan
164061,Lightning Charging Cable,AAA Batteries (4-pack),nan
164072,AA Batteries (4-pack),USB-C Charging Cable,nan
164233,Google Phone,USB-C Charging Cable,nan
164242,34in Ultrawide Monitor,AA Batteries (4-pack),nan
164265,Lightning Charging Cable,Flatscreen TV,nan
164273,iPhone,Lightning Charging Cable,nan
164309,Wired Headphones,AAA Batteries (4-pack),nan
164331,Apple Airpods Headphones,20in Monitor,nan
164337,iPhone,Lightning Charging Cable,nan
164348,iPhone,Wired Headphones,nan
164351,iPhone,Lightning Charging Cable,Wired Headphones
164361,iPhone,Wired Headphones,nan
164363,Lightning Charging Cable,Bose SoundSport Headphones,nan
164441,iPhone,Lightning Charging Cable,nan
164454,Google Phone,Bose SoundSport Headphones,nan
164468,Google Phone,Wired Headphones,nan
164477,AAA Batteries (4-pack),Wired Headphones,nan
164484,Google Phone,USB-C Charging Cable,nan
164521,Bose SoundSport Headphones,Flatscreen TV,nan
164541,Google Phone,USB-C Charging Cable,nan
164553,AA Batteries (4-pack),Bose SoundSport Headphones,nan
164555,AAA Batteries (4-pack),USB-C Charging Cable,nan
164611,AAA Batteries (4-pack),USB-C Charging Cable,nan
164635,Lightning Charging Cable,34in Ultrawide Monitor,nan
164659,AAA Batteries (4-pack),USB-C Charging Cable,nan
164677,Google Phone,USB-C Charging Cable,nan
164689,Google Phone,USB-C Charging Cable,Bose SoundSport Headphones
164710,Apple Airpods Headphones,Bose SoundSport Headphones,nan
164713,Google Phone,Bose SoundSport Headphones,nan
164717,AA Batteries (4-pack),AAA Batteries (4-pack),nan
164737,Google Phone,USB-C Charging Cable,nan
164750,34in Ultrawide Monitor,AA Batteries (4-pack),nan
164755,Google Phone,USB-C Charging Cable,nan
164759,Google Phone,USB-C Charging Cable,nan
164770,Google Phone,USB-C Charging Cable,nan
164793,Google Phone,USB-C Charging Cable,nan
164804,Google Phone,USB-C Charging Cable,nan
164812,iPhone,Wired Headphones,nan
164817,Bose SoundSport Headphones,Apple Airpods Headphones,nan
164825,Lightning Charging Cable,Lightning Charging Cable,nan
164857,Lightning Charging Cable,Macbook Pro Laptop,nan
164880,Wired Headphones,Vareebadd Phone,nan
164903,Apple Airpods Headphones,AA Batteries (4-pack),nan
164928,Lightning Charging Cable,AA Batteries (4-pack),nan
164977,iPhone,Lightning Charging Cable,nan
164985,Google Phone,Wired Headphones,nan
165051,Vareebadd Phone,USB-C Charging Cable,nan
165103,AA Batteries (4-pack),Google Phone,nan
165115,Google Phone,Bose SoundSport Headphones,nan
165122,USB-C Charging Cable,Apple Airpods Headphones,nan
165123,Wired Headphones,Lightning Charging Cable,nan
165129,USB-C Charging Cable,iPhone,nan
165158,iPhone,Lightning Charging Cable,nan
165180,Lightning Charging Cable,Lightning Charging Cable,nan
165197,Apple Airpods Headphones,Macbook Pro Laptop,nan
165217,USB-C Charging Cable,ThinkPad Laptop,nan
165241,Google Phone,USB-C Charging Cable,nan
165244,iPhone,AA Batteries (4-pack),nan
165248,27in FHD Monitor,Lightning Charging Cable,nan
165270,Google Phone,USB-C Charging Cable,nan
165410,USB-C Charging Cable,AAA Batteries (4-pack),nan
165462,Google Phone,Wired Headphones,nan
165471,Wired Headphones,AAA Batteries (4-pack),nan
165481,Apple Airpods Headphones,Apple Airpods Headphones,nan
165511,iPhone,Lightning Charging Cable,nan
165514,AA Batteries (4-pack),Lightning Charging Cable,nan
165584,Lightning Charging Cable,Apple Airpods Headphones,nan
165601,iPhone,Apple Airpods Headphones,nan
165618,iPhone,Lightning Charging Cable,nan
165665,Google Phone,USB-C Charging Cable,Wired Headphones
165668,34in Ultrawide Monitor,34in Ultrawide Monitor,nan
165732,AAA Batteries (4-pack),AAA Batteries (4-pack),nan
165754,Google Phone,Wired Headphones,nan
165756,Wired Headphones,AAA Batteries (4-pack),nan
165768,iPhone,Lightning Charging Cable,nan
165782,Vareebadd Phone,AA Batteries (4-pack),nan
165792,Bose SoundSport Headphones,Wired Headphones,nan
165812,iPhone,Lightning Charging Cable,nan
165859,Google Phone,27in FHD Monitor,nan
165862,Wired Headphones,Apple Airpods Headphones,nan
165890,AA Batteries (4-pack),Wired Headphones,nan
165911,iPhone,Lightning Charging Cable,nan
165914,Vareebadd Phone,Wired Headphones,nan
165928,Vareebadd Phone,USB-C Charging Cable,nan
165934,USB-C Charging Cable,USB-C Charging Cable,nan
165938,Google Phone,USB-C Charging Cable,Wired Headphones
165948,34in Ultrawide Monitor,Bose SoundSport Headphones,nan
